contract_id,weak_category,metadata_category,title_category,title,crz_predmet,crz_nazov,path,title_signal,title_disagree
11817978,other,other,other,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec",Zmluva č.1/2025/SoÚ o zriadení Spoločného obecného úradu Budimír,2026/1,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817978.txt,False,False
11817982,other,other,other,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec",ZMLUVA č.1/2025/S0Úo zriadení Spoločného obecného úradu Budimír,2026/001,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817982.txt,False,False
11817997,najom,najom,najom,"Zmluva k itk d b b t o o om najme ne y ovyc prres orov c ' h "" L/J/GtJCJ.000../ 1:v..~ ~.",Zmluva o krátkodobom nájme - nájom nebytových priestorov na účely výučby anglického jazyka,2026000002,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817997.txt,True,False
11818002,dodatok,sluzby,dodatok,"Dodatok č. 3 k Zmluve o poskytovaní služieb zdravotnej starostlivosti uzatvorenej v súlade s ustanoveniami § 724 a nasl. Občianskeho zákonníka a zákona NR SR č. 576/2004 Z. z. o zdravotnej starostlivosti, službách súvisiacich s poskytovaním zdravotnej starostlivosti v spojení s príslušnými ustanoveniami zákona NR SR",Zmluva o poskytovaní služieb zdravotnej starostlivosti,3,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818002.txt,True,False
11818005,spolupraca,spolupraca,spolupraca,ZMLUVA O SPOLUPRÁCI,ZMLUVA O SPOLUPRÁCI,UPJS - 907/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818005.txt,True,False
11818015,najom,najom,najom,NZ 01/2026 37958003 NÁJOMNÁ ZMLUVA o nájme nebytových priestorov uzatvorená v zmysle §3 zákona 116/1990 Zb. o nájme a podnájme nebytových priestorov a §663 a nasl. zákona č. 40/1964 Občiansky zákonník ZMLUVNÉ STRANY Prenajímateľ:,Nájomná zmluva o nájme nebytových priestorov uzatvorená v zmysle §3 zákona 116/1990 Zb.o nájme a podnájme nebytových priestorov,01/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818015.txt,True,False
11818019,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva číslo 884/2026 o nájme miesta na pohrebisku Ražňany - Hlavný,Zmluva číslo 884/2026 o nájme miesta na pohrebisku Ražňany - Hlavný,12026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818019.txt,True,False
11818036,spolupraca,spolupraca,spolupraca,ZMLUVA O SPOLUPRÁCI,ZMLUVA O SPOLUPRÁCI,UPJS - 908/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818036.txt,True,False
11818054,najom,najom,najom,Nájomná zmluva a zmluva o budúcej zmluve o vecnom bremene č. 65801/NZ+VB-260/2025/Likavka/7596-04/0920/DPP (ďalej aj ako „zmluva“),Nájomná zmluva a zmluva o budúcej zmluve o vecnom bremene,65801/NZ+VB-260/2025/Likavka/7596-04/0920/DPP,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818054.txt,True,False
11818066,prispevok,prispevok,prispevok,Číslo záznamu: Číslo: zabezpečení podmienok vykonávania aktivačnej činnosti formou menších obecných služieb pre obec poskytnutí príspevku na aktivačnú činnosť formou menších ých služieb obci,D O H O D A číslo: 25/41/054/1809 o zabezpečení podmienok vykonávania aktivačnej činnosti formou menších obecných služieb pre obec a o poskytnutí príspevku na aktivačnú činnosť formou menších obecných služieb obci - v rámci projektu PUPN 4,25/41/054/1809,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818066.txt,True,False
11818068,other,other,other,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec",Zmluva,56/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818068.txt,False,False
11818074,kolektivna,kolektivna,kolektivna,Kolektívna zmluva na rok 2026,Kolektívna zmluv na rok 2026,2/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818074.txt,True,False
11818076,najom,najom,najom,Nájomná zmluva č. 848174 119-1-2025-NZP,Nájomná zmluva  č. 848174 119-1-2025-NZP,848174 119-1-2025-NZP,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818076.txt,True,False
11818081,ramcova,ramcova,ramcova,Rámcová zmluva o dodávke stravy,Rámcová zmluva o dodávke stravy,Rámcová zmluva o dodávke stravy,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818081.txt,True,False
11818102,ramcova,ramcova,ramcova,Podľa ustanovení zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení zákona č. 438/2015 Z. z. RÁMCOVÁ DOHODA 12.mpr-2-OSE-11,RÁMCOVÁ DOHODA,12.mpr-2-OSE-11,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818102.txt,True,False
11818110,spolupraca,spolupraca,spolupraca,ZMLUVA O SPOLUPRÁCI,ZMLUVA O SPOLUPRÁCI,UPJS - 909/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818110.txt,True,False
11818120,ukoncenie,ukoncenie,ukoncenie,Dohoda o zrušení Nájomnej zmluvy č. 2023002455 uzatvorenej podľa § 663 a násl. Občianskeho zákonníka I. ZMLUVNÉ STRANY Prenajímateľ: Mesto Košice,Dohoda o ukončení NZ č. 2023002455,2026000003,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818120.txt,True,False
11818128,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818128.txt,True,False
11818129,dotacia,dotacia,dotacia,ZMLUVA O POSKYTNUTÍ DOTÁCIE č. 2025/1768,Zmluva o poskytnutí dotácie,2025/1768,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818129.txt,True,False
11818133,hrobove_miesto,hrobove_miesto,hrobove_miesto,ZMLUVA O NÁJME hrobového miesta č. 22/2025,Zmluva na hrobové miesto,01_zmluva_2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818133.txt,True,False
11818144,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-1 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-1,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818144.txt,True,False
11818150,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-2 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-2,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818150.txt,True,False
11818157,dodatok,dodatok,dodatok,Dodatok č. 1 k ZMLUVE O ZABEZPEČENÍ ODSTRAŇOVANIA VOZIDLA A UMIESTŇOVANIA VOZIDIEL NA URČENÉ PARKOVISKO č. z. ISS 669/2023,Dodatok č. 1 k Zmluve o zabezpečení odstraňovania vozidla a umiestňovania vozidiel na určené parkovisko - č. ISS: 669/2023,566/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818157.txt,True,False
11818158,dodatok,hrobove_miesto,dodatok,"DODATOK K ZMLUVE O NÁJME HROBOVÉHO MIESTA Dodatok č.1 ku zmluve č. B/316/2017 Nájomca: Jaroslava Jenčová Bydlisko: Malý Šariš 273, 08001 Malý Šariš Prenajímateľ: Obec Malý Šariš Sídlo: Malý Šariš 104, 08001 Malý Šariš",Zmluva o prenájme hrobového miesta,B/316/2017 / 1,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818158.txt,True,False
11818164,spolupraca,spolupraca,spolupraca,ZMLUVA O SPOLUPRÁCI,ZMLUVA O SPOLUPRÁCI,UPJS - 910/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818164.txt,True,False
11818165,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-3 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-3,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818165.txt,True,False
11818177,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-4 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-4,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818177.txt,True,False
11818185,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-5 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-5,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818185.txt,True,False
11818195,najom,najom,najom,"DOHODA O POSKYTNUTÍ UBYTOVANIA č.: 2.mb-19/2026-6 medzi Ministerstvom obrany Slovenskej republiky zastúpeným: brig. gen. Ing. Jozef KASL, Veliteľstvo 2. mechanizovanej brigády, Námestie legionárov 4, 080 01 Prešov IČO: 30845572",Dohoda o poskytnutí ubytovania,2.mb-19/2026-6,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818195.txt,True,False
11818203,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva o nájme hrobového miesta č.: 8472/2025 variabilný symbol: 1508009126,Zmluva o nájme hrobového miesta,8472/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818203.txt,True,False
11818207,hrobove_miesto,hrobove_miesto,hrobove_miesto,"NÁJOMNÁ ZMLUVA HROBOVÉHO MIESTA č.: A/245/2026 Zmluvné strany Prenajímateľ: Technické služby mesta Svit, Ul. Hviezdoslavova 32, 059 21 Svit, Pohrebné a cintorínske služby, Nábrežie Jána Pavla II. 936/1, 059 21 Svit IČO: 00 186 864",Zmluva o prenájme hrobového miesta,A/245/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818207.txt,True,False
11818215,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva o nájme hrobového miesta č.: 8473/2025 variabilný symbol: 1601001293,Zmluva o nájme hrobového miesta,8473/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818215.txt,True,False
11818227,dodatok,dodatok,dodatok,"Dodatok č. 3 k zmluve č. 9500000145 o združenej dodávke elektriny Dodatok č. 3 k zmluve č. 9500000145 o združenej dodávke elektriny Zmluvné strany: Obchodné meno: V-Elektra Slovakia, a.s. Sídlo:",Dodatok č.3 k zmluva č. 9500000145 o združenej dodávke elektriny,2/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818227.txt,True,False
11818231,other,other,other,Zmluva o zriadení vecného bremena číslo ŽSK: 986/2025/KRÚ,Zmluva o zriadení vecného bremena,986/2025/KRÚ,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818231.txt,False,False
11818233,sluzby,sluzby,sluzby,SERVISNÁ ZMLUVA č. 2025/153,Servisná zmluva č. 2025/153,81/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818233.txt,True,False
11818235,splatky_dlh,splatky_dlh,splatky_dlh,Dohoda o splátkach,Dohoda o splátkach k zmluve č. 2011014 o nájme nebytových priestorov - nebytové priestory v objekte podchodu pre peších na Ul. Kohútova 1/65 v Martine,1/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818235.txt,True,False
11818236,ukoncenie,ukoncenie,ukoncenie,DOHODA O UKONČENÍ NÁJOMNEJ ZMLUVY č. 2020000352,Dohoda o ukončení nájomnej zmluvy č. 2020000352,2026000005,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818236.txt,True,False
11818246,spolupraca,spolupraca,spolupraca,ZMLUVA O SPOLUPRÁCI,ZMLUVA O SPOLUPRÁCI,UPJS - 911/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818246.txt,True,False
11818251,spolupraca,spolupraca,spolupraca,Zmluva o spolupráci č.,Zmluva o spolupráci - propagácia podujatí Múzea liptovskej dediny v Pribyline v informačných kanáloch obce Pribylina v roku 2026,79/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818251.txt,True,False
11818257,other,other,other,DAROVACIA ZNILUVA uzatvoreni v zmysle ustanovenf a podl'a $ 628 a nasl. Obiianskeho zdkonnika Obchodnd meno: Sidlo: ICo: DIi:,Darovacia zmluva,Darovacia zmluva,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818257.txt,False,False
11818261,hrobove_miesto,hrobove_miesto,hrobove_miesto,"ZMLUVA O NÁJME HROBOVÉHO MIESTA Zmluvné strany: Mesto Senica so sídlom Štefánikova č.1408/56, 905 25 Senica IČO: 00 309 974 zastúpené správcom Sociálny podnik mesta Senica, s. r. o.",Zmluva o nájme hrobového miesta,01/01/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818261.txt,True,False
11818262,hrobove_miesto,hrobove_miesto,najom,ZMLUVA O NÁJME č. 48/33112/2025/CP,Zmluva o nájme hrobového miesta č. 48/33112/2025/CP - jednohrob,2/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818262.txt,True,True
11818269,hrobove_miesto,hrobove_miesto,najom,ZMLUVA O NÁJME č. 49/33212/2025/CP,Zmluva o nájme hrobového miesta č. 49/33112/2025/CP - jednohrob,3/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818269.txt,True,True
11818271,hrobove_miesto,hrobove_miesto,najom,ZMLUVA O NÁJME č. 50/28511/2025/CP,Zmluva o nájme hrobového miesta č. 50/33112/2025/CP - jednohrob,4/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818271.txt,True,True
11818275,najom,najom,najom,ZMLUVA o nájme spoločenských priestorov Zasadačky v budove Obecného domu v Belej nad Cirochou č. ZOD-01/2026 medzi Obcou Belá nad Cirochou Sídlo:,Zmluva o nájme spoločenských priestorov v budove Obecného domu v Belej nad Cirochou č. ZOD-01/2026,ZOD 01/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818275.txt,True,False
11818283,ramcova,other,ramcova,Rámcová dohoda č. 245012026,"Potraviny - Mäso, hydina a mäsové výrobky",245012026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818283.txt,True,False
11818289,ramcova,other,ramcova,Rámcová dohoda č. 245022026,Potraviny - Sirupy a čaje,245022026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818289.txt,True,False
11818293,kupa_predaj,kupa_predaj,kupa_predaj,Kúpna zmluva o prevode vlastníctva k nehnuteľnosti,Kúpna zmluva o  prevode vlastníctva k nehnuteľnosti,2025/026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818293.txt,True,False
11818295,ramcova,other,ramcova,Rámcová dohoda č. 245032026,Potraviny - Mlieko a mliečne výrobky,245032026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818295.txt,True,False
11818301,ramcova,other,ramcova,Rámcová dohoda č. 245042026,Potraviny - Základné potraviny,245042026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818301.txt,True,False
11818305,ramcova,other,ramcova,Rámcová dohoda č. 245052026,Potraviny - Mrazené potraviny,245052026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818305.txt,True,False
11818314,ramcova,other,ramcova,Rámcová dohoda č. 245072026,Potraviny - Chlieb a pečivo,245072026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818314.txt,True,False
11818320,ramcova,other,ramcova,Rámcová dohoda č. 245082026,Potraviny - Vajcia,245082026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818320.txt,True,False
11818325,ramcova,other,ramcova,Rámcová dohoda č. 245062026,Potraviny - Ovocie a zelenina,245062026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818325.txt,True,False
11818344,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva číslo 350/2025 o nájme miesta na pohrebisku Liptovská Štiavnica - Liptovská Štiavnica,Zmluva o prenájme hrobového miesta,350/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818344.txt,True,False
11818346,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva číslo 324/2025 o nájme miesta na pohrebisku Liptovská Štiavnica - Liptovská Štiavnica,Zmluva o prenájme hrobového miesta,324/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818346.txt,True,False
11818348,najom,najom,najom,Zmluva o nájme nebytových priestorov,Zmluva o nájme nebytových priestorov-KD,1/2026 INT,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818348.txt,True,False
11818350,hrobove_miesto,hrobove_miesto,hrobove_miesto,Zmluva číslo B/291/2025 o prenájme miesta na pohrebisku Hranovnica - Hlavný,Zmluva číslo B/291/2025 o prenájme  miesta na pohrebisku,B/291/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818350.txt,True,False
11818356,hrobove_miesto,hrobove_miesto,najom,ZMLUVA O NÁJME č. 01/492605/2026/MC,Zmluva o nájme hrobového miesta č. 01/492605/2025/MC - urnové miesto v kolumbáriu,5/2026,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818356.txt,True,True
11818376,sluzby,sluzby,sluzby,"ZMLTIVA O VYKONANi KURZU KORIUTOVANIA uzrvret{ podl'a ustrnoyeni. S 269. msl. zikonr 4.513/lE l Zb. Obchodn6ho z{konnlLa v znetrI n€skorfich predpisov (delej len ""ObchodnJ zikonnlk"") Zmluvn6 stranv Moravslcf Svitj Jrin 803, 908 7l Moravskj Svirj Jrin Objednivetel':",Zmluva o vykonaní kurzu korčuľovania,62/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818376.txt,True,False
11818383,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,16/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818383.txt,True,False
11818385,dodatok,dodatok,dodatok,Dodatok 3 k zmluve č. 897/2005 o zverení majetku mesta do správy zo dňa 15.11. 2005,Dodatok č. 3 k zmluve č. 897/2005 o zverení majetku mesta do správy (2005000897),2026000006,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818385.txt,True,False
11818389,other,other,other,Zmluva o výpožičke priestorov a inventára v priestoroch budovy č. 90 v Staškove Zmluvné strany Prenajímateľ: Zastúpený: Bankové spojenie: IBAN:,Zmluva o výpožičke priestorov,120/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818389.txt,False,False
11818391,ukoncenie,other,ukoncenie,"Dohoda o ukončení Nájomnej zmluvy č. 3/2017 Nitriansky samosprávny kraj Stredná odborná škola polytechnická, Ul. SNP 2, Zlaté Moravce So sídlom: Ul. SNP 2, 953 30 Zlaté Moravce Zastúpená: Mgr. Zuzanou Čižmárikovou, riaditeľkou IČO: 00159093",,124-2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818391.txt,True,False
11818393,ukoncenie,other,ukoncenie,"Dohoda o ukončení Nájomnej zmluvy č. 11/2013 Nitriansky samosprávny kraj Stredná odborná škola polytechnická, Ul. SNP 2, Zlaté Moravce So sídlom: Ul. SNP 2, 953 30 Zlaté Moravce Zastúpená: Mgr. Zuzanou Čižmárikovou, riaditeľkou IČO: 00159093",,125-2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818393.txt,True,False
11818395,other,other,other,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec",Zmluva o zriadení Spoločného obecného úradu Budimír,1/2025/S0Ú,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818395.txt,False,False
11818414,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,17/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818414.txt,True,False
11818420,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,18/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818420.txt,True,False
11818426,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,19/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818426.txt,True,False
11818435,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,20/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818435.txt,True,False
11818441,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,21/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818441.txt,True,False
11818444,najom,najom,najom,Zmluva o nájme bytu,Zmluva o nájme bytu,22/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818444.txt,True,False
11818446,prispevok,prispevok,prispevok,"ZMLUVA Č. 253311 08U02 O POSKYTNUTÍ PODPORY Z ENVIRONMENTÁLNEHO FONDU FORMOU ÚVERU ďalej označovaná len ako „Zmluva“, uzatvorená medzi nasledovnými Zmluvnými stranami: Poskytovateľ podpory: Environmentálny fond so sídlom:",Zmluva č. 253311 08U02 o poskytnutí podpory z environmentálneho fondu formou úveru,ZOPU_001/2025,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818446.txt,True,False
11818448,najom,najom,najom,Zmluva o nájme bytu č. S 2025/02280/,Zmluva o nájme bytu,S 2025/02280,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818448.txt,True,False
11818450,najom,najom,najom,Zmluva o nájme bytu č. S 2025/01993/,Zmluva o nájme bytu,S 2025/01993,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818450.txt,True,False
11818452,najom,najom,najom,Zmluva o nájme bytu č. S2025/01990/,Zmluva o nájme bytu,S2025/01990,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818452.txt,True,False
11818454,dodatok,dodatok,dodatok,Dodatok č. 3 k Zmluve o nájme bytu č. S2022/02488/ uzatvorenej podľa §685 a nasl. zákona č. 40/1964 Zb. - Občiansky zákonník v znení neskorších predpisov a súvisiacich platných právnych predpisov medzi: ZMLUVNÉ STRANY Prenajímateľ:,Zmluva o nájme bytu,Dodatok č. 3 k S2022/02488,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818454.txt,True,False
11818456,najom,najom,najom,Zmluva o nájme bytu č. S 2025/01945/,Zmluva o nájme bytu,S 2025/01945,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818456.txt,True,False
11818458,najom,najom,najom,Zmluva o nájme bytu č. S2025/02076/,Zmluva o nájme bytu,S2025/02076,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818458.txt,True,False
11818460,najom,najom,najom,Zmluva o nájme bytu č. S2025/02058/,Zmluva o nájme bytu,S2025/02058,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818460.txt,True,False
11818462,najom,najom,najom,Zmluva o nájme bytu č. S2025/02012/,Zmluva o nájme bytu,S2025/02012,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818462.txt,True,False
11818464,najom,najom,najom,Zmluva o nájme bytu č. S2025/02130/,Zmluva o nájme bytu,S2025/02130,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818464.txt,True,False
11818466,najom,najom,najom,Zmluva o nájme bytu č. S 2025/02085/,Zmluva o nájme bytu,S 2025/02085,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818466.txt,True,False
11818468,najom,najom,najom,Zmluva o nájme bytu č. S2025/02052/,Zmluva o nájme bytu,S2025/02052,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818468.txt,True,False
11818470,najom,najom,najom,Zmluva o nájme bytu č. S2025/02010/,Zmluva o nájme bytu,S2025/02010,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818470.txt,True,False
11818472,najom,najom,najom,Zmluva o nájme bytu č. S2025/02011/,Zmluva o nájme bytu,S2025/02011,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818472.txt,True,False
11818474,najom,najom,najom,Zmluva o nájme bytu č. S2025/02069/,Zmluva o nájme bytu,S2025/02069,/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818474.txt,True,False
